state,local_minimum_id,status,objective_name,objective_file_tag,absolute_objective,absolute_threshold,contour_delta,target_success_count,initial_direction_count,initial_success_count,attempted_direction_count,replacement_direction_count,contour_point_count,initial_success_fraction,overall_success_fraction,physics_evaluation_count,direct_contour_seconds,covariance_rank,covariance_min_eigenvalue,covariance_max_eigenvalue,center_u0,center_u1,center_u2,center_u3,center_u4,center_u5,center_u6,center_u7,covariance_u0_u0,covariance_u0_u1,covariance_u0_u2,covariance_u0_u3,covariance_u0_u4,covariance_u0_u5,covariance_u0_u6,covariance_u0_u7,covariance_u1_u0,covariance_u1_u1,covariance_u1_u2,covariance_u1_u3,covariance_u1_u4,covariance_u1_u5,covariance_u1_u6,covariance_u1_u7,covariance_u2_u0,covariance_u2_u1,covariance_u2_u2,covariance_u2_u3,covariance_u2_u4,covariance_u2_u5,covariance_u2_u6,covariance_u2_u7,covariance_u3_u0,covariance_u3_u1,covariance_u3_u2,covariance_u3_u3,covariance_u3_u4,covariance_u3_u5,covariance_u3_u6,covariance_u3_u7,covariance_u4_u0,covariance_u4_u1,covariance_u4_u2,covariance_u4_u3,covariance_u4_u4,covariance_u4_u5,covariance_u4_u6,covariance_u4_u7,covariance_u5_u0,covariance_u5_u1,covariance_u5_u2,covariance_u5_u3,covariance_u5_u4,covariance_u5_u5,covariance_u5_u6,covariance_u5_u7,covariance_u6_u0,covariance_u6_u1,covariance_u6_u2,covariance_u6_u3,covariance_u6_u4,covariance_u6_u5,covariance_u6_u6,covariance_u6_u7,covariance_u7_u0,covariance_u7_u1,covariance_u7_u2,covariance_u7_u3,covariance_u7_u4,covariance_u7_u5,covariance_u7_u6,covariance_u7_u7,domain_boundary_point_count,domain_boundary_point_fraction,previous_success_count,added_success_count,previous_output_variant
W,43,ok,D_W,dw,9.380238610584694e-05,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8704,333.84600320000027,8,1.583172843925062e-07,7.45119279700316e-07,0.5127941048252769,0.5282418357118492,0.45902201593552133,0.49764037663918675,0.44296964588925375,0.5241521988836606,0.47827268704043424,0.006446336920474324,4.0176037912434694e-07,-1.0789773784322773e-07,-6.426641172013625e-08,-1.8557758723776444e-08,8.56972355950761e-09,-4.308498793397499e-08,-2.321978717398915e-08,-5.817592749191049e-08,-1.0789773784322773e-07,3.4148430502126477e-07,-1.0650115524548435e-07,1.3866811099021555e-09,-2.0385715750457923e-08,-5.109772348779816e-08,9.7634650957983e-09,-2.0457930523502732e-08,-6.426641172013625e-08,-1.0650115524548435e-07,3.9633963632279194e-07,-3.153010602681964e-08,-1.970446536226991e-08,5.6255851286810355e-09,-5.193013969085973e-08,6.31333663369855e-08,-1.8557758723776444e-08,1.3866811099021555e-09,-3.153010602681964e-08,6.514803394131731e-07,-2.0554719654085027e-08,-4.967689617689609e-08,-1.3101547423328935e-08,-1.1719020824297004e-07,8.56972355950761e-09,-2.0385715750457923e-08,-1.970446536226991e-08,-2.0554719654085027e-08,5.080936028317526e-07,-3.6322250370302654e-08,-1.3374277072309418e-08,2.1216053516933037e-08,-4.308498793397499e-08,-5.109772348779816e-08,5.6255851286810355e-09,-4.967689617689609e-08,-3.6322250370302654e-08,5.605303541764089e-07,-5.0404541683634534e-09,2.629681795632942e-08,-2.321978717398915e-08,9.7634650957983e-09,-5.193013969085973e-08,-1.3101547423328935e-08,-1.3374277072309418e-08,-5.0404541683634534e-09,2.52771556307942e-07,-4.367264526259252e-08,-5.817592749191049e-08,-2.0457930523502732e-08,6.31333663369855e-08,-1.1719020824297004e-07,2.1216053516933037e-08,2.629681795632942e-08,-4.367264526259252e-08,4.685748674820817e-07,0,0.0,0,512,
W,48,ok,D_W,dw,9.953944650509369e-05,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8707,321.6357629999984,8,1.9070778727229654e-07,1.4086370444844093e-06,0.47043285828656467,0.5277217745303722,0.4669351079018196,0.514432750112653,0.3840421427141984,0.35656512803367363,0.9840865264876638,0.5140007470148558,3.9564304600947433e-07,1.2427175217122879e-07,1.5215276828282817e-07,-2.906255392511429e-08,4.55574489581003e-08,3.605849828394444e-08,2.6627175064873465e-09,-1.0539163190931263e-07,1.2427175217122879e-07,6.353551595270748e-07,1.497992227148979e-07,2.869649853853698e-08,1.6455747161677606e-07,2.0367210226076135e-08,-8.631420991194425e-08,-1.7434317339449156e-08,1.5215276828282817e-07,1.497992227148979e-07,7.540679165298934e-07,9.446418197918622e-09,1.2597733508160936e-07,9.874307465405054e-08,-1.4866420261434646e-07,-2.5606138165575816e-08,-2.906255392511429e-08,2.869649853853698e-08,9.446418197918622e-09,1.3811870844281425e-06,-8.58141070666404e-08,4.58239695182442e-08,-5.0381312562516175e-09,1.0281328799669366e-09,4.55574489581003e-08,1.6455747161677606e-07,1.2597733508160936e-07,-8.58141070666404e-08,1.0611947715996397e-06,2.8580397151499e-08,2.5850373544807168e-08,3.899747980832033e-08,3.605849828394444e-08,2.0367210226076135e-08,9.874307465405054e-08,4.58239695182442e-08,2.8580397151499e-08,9.447036643487689e-07,-4.3414619114602634e-08,-2.988475323903732e-08,2.6627175064873465e-09,-8.631420991194425e-08,-1.4866420261434646e-07,-5.0381312562516175e-09,2.5850373544807168e-08,-4.3414619114602634e-08,2.6512938776406225e-07,-4.3175400876250644e-08,-1.0539163190931263e-07,-1.7434317339449156e-08,-2.5606138165575816e-08,1.0281328799669366e-09,3.899747980832033e-08,-2.988475323903732e-08,-4.3175400876250644e-08,5.055241708803674e-07,0,0.0,0,512,
W,46,ok,D_W,dw,9.561043447953731e-05,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8705,340.907812800011,8,1.0952291079688556e-07,9.453467456402421e-07,0.46301744369805437,0.4897340851801326,0.4441446747140707,0.5737310879641844,0.4705831360809591,0.4644094892353837,0.9858487435916743,0.5057041594589342,3.8894041365042025e-07,-7.280506776203163e-08,7.214120114308511e-09,-4.214800798196929e-08,3.897845942022391e-08,-1.1182987945370439e-08,1.1507086788655765e-07,3.9711460002063966e-08,-7.280506776203163e-08,4.1010807975075127e-07,5.502377316297866e-09,-6.043990834637897e-08,-8.881874889430023e-08,1.3857662861042036e-08,1.642772110781931e-08,5.203291867974579e-08,7.214120114308511e-09,5.502377316297866e-09,5.498156077188532e-07,3.9966099228642466e-08,-2.854730654538528e-08,-7.124642542706801e-08,-1.3182859945650643e-07,-2.25749228944307e-08,-4.214800798196929e-08,-6.043990834637897e-08,3.9966099228642466e-08,9.190553057353838e-07,2.1987035688986752e-08,3.66916588968652e-08,-3.825770603006273e-08,-2.4147291396343837e-08,3.897845942022391e-08,-8.881874889430023e-08,-2.854730654538528e-08,2.1987035688986752e-08,6.958198135846907e-07,-6.021750520033252e-08,2.13133104621096e-08,2.0273731329539386e-08,-1.1182987945370439e-08,1.3857662861042036e-08,-7.124642542706801e-08,3.66916588968652e-08,-6.021750520033252e-08,7.94577887849769e-07,-4.866541035817726e-09,-1.561644621070258e-09,1.1507086788655765e-07,1.642772110781931e-08,-1.3182859945650643e-07,-3.825770603006273e-08,2.13133104621096e-08,-4.866541035817726e-09,2.166763865973118e-07,5.555918350897176e-08,3.9711460002063966e-08,5.203291867974579e-08,-2.25749228944307e-08,-2.4147291396343837e-08,2.0273731329539386e-08,-1.561644621070258e-09,5.555918350897176e-08,1.784463358967252e-07,0,0.0,0,512,
W,50,ok,D_W,dw,0.00010052340313366026,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8705,295.0035487999994,8,6.416285436441203e-08,9.821406922800228e-07,0.4616591259346047,0.5012059001758782,0.4302711636942144,0.5671053647354218,0.5510653238747537,0.458144718398276,0.9896959172582589,0.5069652193717842,2.8061382444024196e-07,3.12626119473848e-08,-3.378440912363361e-08,3.318840631140107e-08,2.803305061655511e-08,-5.0284008781158505e-08,9.163451232892614e-08,1.0756549999183583e-08,3.12626119473848e-08,3.52957568375159e-07,-5.354614404753917e-09,6.159874403006525e-08,-1.4760343031138024e-07,-8.371159415964674e-09,-1.4925311889119383e-08,-6.642499004107585e-08,-3.378440912363361e-08,-5.354614404753917e-09,3.133122095081296e-07,-6.043884880289136e-09,-6.31322184169612e-08,7.309245811033369e-08,-6.542384833967424e-08,-1.7087111645128422e-08,3.318840631140107e-08,6.159874403006525e-08,-6.043884880289136e-09,6.723445830673738e-07,-1.1349032389011273e-08,-2.3643191036600826e-08,1.3031882205944753e-08,1.2928342749564454e-08,2.803305061655511e-08,-1.4760343031138024e-07,-6.31322184169612e-08,-1.1349032389011273e-08,8.942924707752361e-07,-9.804446324541582e-08,1.1449417059793705e-08,2.381467143547395e-08,-5.0284008781158505e-08,-8.371159415964674e-09,7.309245811033369e-08,-2.3643191036600826e-08,-9.804446324541582e-08,7.050526391292459e-07,-4.352830245611888e-08,3.472303250775705e-09,9.163451232892614e-08,-1.4925311889119383e-08,-6.542384833967424e-08,1.3031882205944753e-08,1.1449417059793705e-08,-4.352830245611888e-08,1.2909395611186045e-07,3.6317492580538804e-08,1.0756549999183583e-08,-6.642499004107585e-08,-1.7087111645128422e-08,1.2928342749564454e-08,2.381467143547395e-08,3.472303250775705e-09,3.6317492580538804e-08,1.2280629510976926e-07,0,0.0,0,512,
W,51,ok,D_W,dw,0.00010420674565472804,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8704,309.7721564000094,8,1.7845465523901603e-07,7.550753268034675e-07,0.5167179270712375,0.5319042079654606,0.4508633277002976,0.4420480355610699,0.4611617168049543,0.5128294263903033,0.9808558361120725,0.49572567484903457,5.638889264535901e-07,-2.5164206529404002e-08,-9.96904166193331e-08,6.016946861064284e-09,-1.869335123892113e-08,-3.1407476990213316e-08,1.835920865204877e-08,-2.3146589338601156e-08,-2.5164206529404002e-08,3.394115014674415e-07,-8.790258059716751e-08,-1.5528156773938757e-08,-3.1815724897451435e-08,-3.923052344832206e-08,-6.79780973993374e-08,7.871693282327834e-08,-9.96904166193331e-08,-8.790258059716751e-08,4.465129582512783e-07,-1.9103935039124438e-08,1.7759259348288028e-09,3.1266713138472763e-08,-6.285118122154735e-08,1.2952125990051548e-08,6.016946861064284e-09,-1.5528156773938757e-08,-1.9103935039124438e-08,7.025952495774628e-07,5.647072906189059e-08,-4.727629210793127e-08,2.747041601517676e-08,-1.8676396409243123e-08,-1.869335123892113e-08,-3.1815724897451435e-08,1.7759259348288028e-09,5.647072906189059e-08,5.991209596963669e-07,3.0289792191362196e-10,-3.127646981418709e-08,3.9915604787692715e-08,-3.1407476990213316e-08,-3.923052344832206e-08,3.1266713138472763e-08,-4.727629210793127e-08,3.0289792191362196e-10,6.403430523418056e-07,3.2735860117912954e-10,3.897627278700575e-08,1.835920865204877e-08,-6.79780973993374e-08,-6.285118122154735e-08,2.747041601517676e-08,-3.127646981418709e-08,3.2735860117912954e-10,2.6990135052089723e-07,-5.910524958287482e-08,-2.3146589338601156e-08,7.871693282327834e-08,1.2952125990051548e-08,-1.8676396409243123e-08,3.9915604787692715e-08,3.897627278700575e-08,-5.910524958287482e-08,3.087387711032885e-07,0,0.0,0,512,
W,55,ok,D_W,dw,0.00010952408824576562,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8705,290.6088960000052,8,2.211090811965208e-07,1.4003359759225594e-06,0.5373758156405851,0.5346589546428703,0.42252523875554004,0.47153406988938706,0.3706903052060808,0.4945422548868887,0.48325712971519985,0.9826099495447337,4.996476561790072e-07,-3.559968029291824e-08,-1.0634545184877798e-07,-8.164222811522033e-09,8.368039477442772e-08,-2.5491708734553577e-08,1.1932122742144507e-09,-1.67420496270283e-07,-3.559968029291824e-08,9.353231502593491e-07,8.078664907783181e-08,5.5533397926633235e-08,-3.644788577590102e-08,4.650433232869779e-09,-5.917140722170743e-08,2.681818225296728e-08,-1.0634545184877798e-07,8.078664907783181e-08,7.243268491343706e-07,-1.0948747150964756e-08,3.5980117198291124e-08,5.2357496569285526e-08,-1.2909507462723254e-07,-2.168300551844138e-08,-8.164222811522033e-09,5.5533397926633235e-08,-1.0948747150964756e-08,1.3267796060962556e-06,1.2767392845214398e-07,-1.5486177445021132e-08,-1.2688769728290827e-08,-2.2769061480163367e-08,8.368039477442772e-08,-3.644788577590102e-08,3.5980117198291124e-08,1.2767392845214398e-07,1.0622282719572912e-06,1.1282907100475938e-07,4.204511942898713e-08,-9.26211835339215e-08,-2.5491708734553577e-08,4.650433232869779e-09,5.2357496569285526e-08,-1.5486177445021132e-08,1.1282907100475938e-07,1.2846846355219824e-06,-1.975019387596795e-08,-1.0196082882538268e-08,1.1932122742144507e-09,-5.917140722170743e-08,-1.2909507462723254e-07,-1.2688769728290827e-08,4.204511942898713e-08,-1.975019387596795e-08,2.8521693615537423e-07,1.1364957203228801e-07,-1.67420496270283e-07,2.681818225296728e-08,-2.168300551844138e-08,-2.2769061480163367e-08,-9.26211835339215e-08,-1.0196082882538268e-08,1.1364957203228801e-07,7.512887482974498e-07,0,0.0,0,512,
W,49,ok,D_W,dw,0.000100202856436086,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8704,345.58280849999574,8,1.8050851197467937e-08,5.16031079618877e-07,0.4658286056877528,0.4958169866883399,0.4011970736609147,0.5555998458987484,0.5615737182506662,0.4516919694172445,0.5051434174797949,0.007147225096300798,1.0469378781512974e-07,-9.072834456568068e-09,4.127226830881292e-09,-2.932541782261238e-09,3.496107100937438e-09,3.7152761776972615e-09,-1.6900779775477148e-08,3.3415972486269042e-09,-9.072834456568068e-09,1.3520236443313558e-07,1.3462893546092832e-08,3.1794414508462107e-09,-5.992181646962178e-08,1.6920692543450917e-08,3.1022931348676714e-09,-2.496806446572773e-08,4.127226830881292e-09,1.3462893546092832e-08,1.1831443273160262e-07,-1.0165860353049477e-08,2.9032790983311206e-08,-3.941683443534606e-09,7.928252161163183e-09,-2.78241421091903e-09,-2.932541782261238e-09,3.1794414508462107e-09,-1.0165860353049477e-08,5.081117469888378e-07,-3.9021413983546056e-08,8.634820749582285e-09,-3.386837970300895e-09,7.184763490201662e-09,3.496107100937438e-09,-5.992181646962178e-08,2.9032790983311206e-08,-3.9021413983546056e-08,2.589461675602768e-07,-2.613325258315827e-09,8.672682313834413e-09,5.990711871801857e-09,3.7152761776972615e-09,1.6920692543450917e-08,-3.941683443534606e-09,8.634820749582285e-09,-2.613325258315827e-09,4.138728878331622e-07,3.1267874144859344e-09,-6.638742218076396e-09,-1.6900779775477148e-08,3.1022931348676714e-09,7.928252161163183e-09,-3.386837970300895e-09,8.672682313834413e-09,3.1267874144859344e-09,2.9035777849526253e-08,-9.559688846147823e-09,3.3415972486269042e-09,-2.496806446572773e-08,-2.78241421091903e-09,7.184763490201662e-09,5.990711871801857e-09,-6.638742218076396e-09,-9.559688846147823e-09,3.4205063723686426e-08,0,0.0,0,512,
W,56,ok,D_W,dw,0.0001139360617184325,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8705,306.1597291000071,8,1.0302610020747219e-07,7.733157309917358e-07,0.522783256366399,0.48158256619454665,0.47533466646387845,0.4420452406776742,0.49912621514510513,0.3985355245597858,0.9862881672221363,0.49684886221503954,2.7600551469616725e-07,7.558975775129949e-08,-2.8519865272267147e-08,1.5425875926316987e-08,4.410120988033519e-09,3.7040389194201324e-09,-3.3197716977336525e-08,1.7427992600349546e-09,7.558975775129949e-08,3.1044185829249856e-07,7.055909324000498e-08,8.027861510621284e-08,-1.0288747046393952e-07,-2.6166631373127162e-08,5.4590399432847924e-08,-4.011906728796745e-08,-2.8519865272267147e-08,7.055909324000498e-08,3.4171802867101427e-07,5.643757604058291e-08,-6.242193291473593e-08,-3.151817105082724e-08,-2.2345461234434606e-08,4.0080534403615504e-08,1.5425875926316987e-08,8.027861510621284e-08,5.643757604058291e-08,5.479558795125487e-07,-7.604968904510392e-08,-9.344300655590732e-08,2.760947338117349e-08,1.9755006976502816e-08,4.410120988033519e-09,-1.0288747046393952e-07,-6.242193291473593e-08,-7.604968904510392e-08,5.965843199293699e-07,6.640313536916753e-08,-3.4722803633043764e-08,1.3617668086367787e-08,3.7040389194201324e-09,-2.6166631373127162e-08,-3.151817105082724e-08,-9.344300655590732e-08,6.640313536916753e-08,4.524991067728364e-07,-2.6550083850406414e-08,-6.169772581393175e-09,-3.3197716977336525e-08,5.4590399432847924e-08,-2.2345461234434606e-08,2.760947338117349e-08,-3.4722803633043764e-08,-2.6550083850406414e-08,1.5727721912581937e-07,-3.229284521673942e-08,1.7427992600349546e-09,-4.011906728796745e-08,4.0080534403615504e-08,1.9755006976502816e-08,1.3617668086367787e-08,-6.169772581393175e-09,-3.229284521673942e-08,1.6265805217743948e-07,0,0.0,0,512,
W,63,ok,D_W,dw,0.00012610950768057798,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8706,281.7872220999998,8,1.4891873191013747e-07,8.99257723794606e-07,0.468201554681985,0.4785497759449572,0.44726726969658787,0.5778145496486218,0.5008714127082023,0.4870697089762528,0.4831809416001913,0.004999886233326549,4.2162874365906394e-07,-1.114514577840336e-07,4.247498291635721e-08,5.500950544312114e-09,5.4480021814885915e-08,-6.649203665329424e-09,3.797801354475663e-08,-1.314311312498483e-09,-1.114514577840336e-07,3.995364586395522e-07,7.295212643252562e-08,-1.4563380965568326e-08,-9.163774567115704e-08,-2.6179567031952112e-08,5.482677739283914e-08,5.114874379335672e-08,4.247498291635721e-08,7.295212643252562e-08,4.5558518083540367e-07,-4.60720415044433e-08,1.7971577720646633e-08,-7.93581241172953e-08,-6.273015630142091e-08,7.520065657377411e-09,5.500950544312114e-09,-1.4563380965568326e-08,-4.60720415044433e-08,7.986859761374067e-07,6.647541406341483e-08,4.0862625347135466e-08,7.293245854687048e-09,4.580556950120496e-08,5.4480021814885915e-08,-9.163774567115704e-08,1.7971577720646633e-08,6.647541406341483e-08,7.141615510207795e-07,3.8139895549807504e-08,-1.432619412058776e-08,2.129983560838442e-08,-6.649203665329424e-09,-2.6179567031952112e-08,-7.93581241172953e-08,4.0862625347135466e-08,3.8139895549807504e-08,7.928802561721287e-07,-5.425718396355565e-09,-5.533520869710444e-09,3.797801354475663e-08,5.482677739283914e-08,-6.273015630142091e-08,7.293245854687048e-09,-1.432619412058776e-08,-5.425718396355565e-09,2.2253173368095836e-07,3.869020145427589e-08,-1.314311312498483e-09,5.114874379335672e-08,7.520065657377411e-09,4.580556950120496e-08,2.129983560838442e-08,-5.533520869710444e-09,3.869020145427589e-08,2.1493812904943706e-07,0,0.0,0,512,
W,53,ok,D_W,dw,0.00010556490937078686,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8706,327.1706348000007,8,2.0059508559054202e-07,1.333692651407045e-06,0.5284095210638222,0.4718205969049284,0.47106498817421266,0.48752844524309646,0.6163627386890945,0.3516944205804933,0.48351355299805815,0.9859198869251624,4.05416566262302e-07,9.033600628765152e-08,-8.464744144538655e-08,-1.1926913170836949e-08,4.2522046672519824e-08,8.825583183605568e-09,-2.555158641554303e-08,-7.49971163795933e-08,9.033600628765152e-08,5.454867530100201e-07,2.3351299458437585e-08,1.0764356924246928e-08,-6.976246898317368e-08,8.438122162307588e-09,2.5633769197881156e-08,-1.9394499919374033e-08,-8.464744144538655e-08,2.3351299458437585e-08,5.974977498428041e-07,-7.632939576979533e-08,-1.2391815012784027e-07,-4.3325237733957475e-10,-4.6612720990726494e-08,2.5023078967832644e-08,-1.1926913170836949e-08,1.0764356924246928e-08,-7.632939576979533e-08,1.3180567343603317e-06,-5.341503654476365e-08,-3.948590109491967e-09,3.662450490573327e-08,-3.7261935332842055e-08,4.2522046672519824e-08,-6.976246898317368e-08,-1.2391815012784027e-07,-5.341503654476365e-08,8.955616683863554e-07,-5.1013806506535014e-08,-4.035167678904279e-08,-3.035243945112873e-09,8.825583183605568e-09,8.438122162307588e-09,-4.3325237733957475e-10,-3.948590109491967e-09,-5.1013806506535014e-08,8.241952431772848e-07,-2.648170358311112e-08,-5.20383441254145e-08,-2.555158641554303e-08,2.5633769197881156e-08,-4.6612720990726494e-08,3.662450490573327e-08,-4.035167678904279e-08,-2.648170358311112e-08,2.385044030669337e-07,7.048059063136435e-08,-7.49971163795933e-08,-1.9394499919374033e-08,2.5023078967832644e-08,-3.7261935332842055e-08,-3.035243945112873e-09,-5.20383441254145e-08,7.048059063136435e-08,4.628437362530007e-07,0,0.0,0,512,
W,52,ok,D_W,dw,0.0001044676819189083,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8708,334.61917439999525,8,2.486187805168747e-07,1.5897044021159898e-06,0.5359305702477424,0.535292940188804,0.4355615248763745,0.47905976525944804,0.3658625726925998,0.4507347815839746,0.518047928833776,0.9821472514344692,5.172802062774529e-07,3.534452578847627e-09,-6.186289223430331e-08,-5.414962715851869e-09,2.9933130731331935e-08,1.0350597263149572e-08,2.4121817589571434e-08,-1.4154582703403963e-07,3.534452578847627e-09,8.522322087397382e-07,2.0968685062837245e-08,4.4765582290803316e-08,-8.406172127950436e-08,-3.931063174316736e-09,5.004669620450744e-08,-6.627720127879574e-08,-6.186289223430331e-08,2.0968685062837245e-08,7.297066699409908e-07,-1.8810115509823677e-07,1.2641135315055733e-08,6.16348017701721e-08,1.473057765625129e-07,-2.6967047127105193e-08,-5.414962715851869e-09,4.4765582290803316e-08,-1.8810115509823677e-07,1.524732434277419e-06,3.583727689093748e-08,-2.4741900114308352e-08,-5.16376955084901e-08,6.669534850469169e-09,2.9933130731331935e-08,-8.406172127950436e-08,1.2641135315055733e-08,3.583727689093748e-08,1.1512723692929835e-06,-7.6007536088211e-08,-5.6071504162559216e-08,-3.6937159592289446e-08,1.0350597263149572e-08,-3.931063174316736e-09,6.16348017701721e-08,-2.4741900114308352e-08,-7.6007536088211e-08,1.3730160879764685e-06,7.078626751108659e-08,-7.102294866848208e-08,2.4121817589571434e-08,5.004669620450744e-08,1.473057765625129e-07,-5.16376955084901e-08,-5.6071504162559216e-08,7.078626751108659e-08,3.128104524952072e-07,-7.059460263836158e-08,-1.4154582703403963e-07,-6.627720127879574e-08,-2.6967047127105193e-08,6.669534850469169e-09,-3.6937159592289446e-08,-7.102294866848208e-08,-7.059460263836158e-08,6.904354681204273e-07,0,0.0,0,512,
W,57,ok,D_W,dw,0.00011814702886862108,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8707,306.919656099999,8,6.740005782582929e-09,2.992366014450361e-06,0.49852579672326025,0.49690912977245133,0.5133652951879516,0.5155534380012372,0.5212069833202557,0.502577059125929,0.34141447734660757,0.8485793474877834,9.064310171912529e-09,8.882939887169741e-10,-4.690676693482566e-10,-2.6755998230884606e-09,5.908496012966714e-10,-4.98399308980525e-10,3.156692009999868e-10,-5.058647868584468e-10,8.882939887169741e-10,8.537616530026253e-09,4.778728922704699e-09,-1.852839664992471e-09,-2.909090416054438e-09,-7.290800872687387e-10,-1.0277463571889748e-09,-3.391866016402285e-10,-4.690676693482566e-10,4.778728922704699e-09,3.078617023490116e-08,-3.7024334086868885e-11,8.653270592417646e-11,-2.386601894385424e-09,-4.049370888504622e-09,-3.4915103464087703e-09,-2.6755998230884606e-09,-1.852839664992471e-09,-3.7024334086868885e-11,3.122001524682098e-08,2.3831815846416484e-09,-5.278385541819445e-09,9.027505949004298e-10,-1.7306633876587735e-09,5.908496012966714e-10,-2.909090416054438e-09,8.653270592417646e-11,2.3831815846416484e-09,3.08038949035533e-08,-1.8529941870906561e-09,-2.5033169174741696e-10,-5.304844961172609e-09,-4.98399308980525e-10,-7.290800872687387e-10,-2.386601894385424e-09,-5.278385541819445e-09,-1.8529941870906561e-09,3.052046071277025e-08,-1.3209045371254903e-09,1.9457852133086436e-09,3.156692009999868e-10,-1.0277463571889748e-09,-4.049370888504622e-09,9.027505949004298e-10,-2.5033169174741696e-10,-1.3209045371254903e-09,2.9923467932936074e-06,-5.939628446597132e-09,-5.058647868584468e-10,-3.391866016402285e-10,-3.4915103464087703e-09,-1.7306633876587735e-09,-5.304844961172609e-09,1.9457852133086436e-09,-5.939628446597132e-09,1.5299681627411823e-07,0,0.0,0,512,
